Srno,ENERC_KCAL,ENERC_KCAL%,FAT,FAT%,FASAT,FASAT%,PROCNT,PROCNT%,CHOLE,CHOLE%,CHOCDF,CHOCDF%,FIBTG,FIBTG%,FATRN,FAMS,FAPU,SUGAR,CHOCDF.net,NA,NA%,CA,CA%,FE,FE%,ZN,ZN%,VITC,VITC%,THIA,THIA%,NIA,NIA%,VITB6A,VITB6A%,MG,MG%,K,K%,P,P%,VITA_RAE,VITA_RAE%,RIBF,RIBF%,FOLDFE,FOLDFE%,VITB12,VITB12%,VITD,VITD%,TOCPHA,TOCPHA%,VITK1,VITK1%,WATER,FOLFD,FOLAC
632,3002.987285,150.1493642,79.39263751,122.1425192,42.41264641,212.063232,81.44283212,162.8856642,686.1455385,228.7151795,503.031446,167.6771487,0.58625,2.345,0.04902,21.48284297,6.498953,503.8413969,502.445196,1075.417722,44.80907176,2413.162202,241.3162202,3.308171615,18.3787312,9.435617816,85.77834378,0.791875,0.879861111,1.006995227,83.91626892,2.058050792,12.86281745,0.973955939,74.91968758,225.6160777,53.71811374,2943.812608,62.63431081,1992.586773,284.6552533,1164.538977,129.3932197,4.15966885,319.9745269,164.6815192,41.17037981,10.43004923,434.5853847,29.39452,195.9634667,2.798358769,18.65572513,6.574966154,5.479138462,1948.606062,164.6815192,0
634,660.735,33.03675,25.736,39.59384615,8.41941,42.09705,58.2951,116.5902,76.5,25.5,56.21995,18.73998333,7.6325,30.53,0.018,6.81426,2.40115,33.19845,48.58745,3248.928108,135.3720045,532.840697,53.2840697,5.194502083,28.85834491,3.813561237,34.66873852,268.5272,298.3635556,0.473673,39.47275,3.462005,21.63753125,0.905685,69.66807692,172.7516124,41.13133628,2283.714899,48.5896787,973.599,139.0855714,1054.61,117.1788889,1.068517,82.19361538,154.125,38.53125,1.935,80.625,0.45,3,3.35643,22.3762,134.3889,111.99075,1245.874882,154.125,0
636,1321.523628,66.07618138,2.291169449,3.524876075,0.572792364,2.86396182,34.84754177,69.69508354,0,0,295.1014797,98.3671599,29.75961814,119.0384725,0,0,0,97.71837708,265.3418616,1447.117899,60.29657914,60.8,6.08,0.24,1.333333333,0.064,0.581818182,7.68,8.533333333,0.008,0.666666667,0.0832,0.52,0.0304,2.338461538,3.2,0.761904762,1084.498329,23.07443253,6.4,0.914285714,29.76,3.306666667,0.04,3.076923077,14.4,3.6,0,0,0,0,0.096,0.64,0,0,53.12,14.4,0
637,882.88525,44.1442625,39.63817937,60.98181442,5.377635625,26.88817812,36.18762438,72.37524875,0,0,157.7784438,52.59281458,81.8078125,327.23125,0,24.80996437,5.710819375,25.65896187,75.97063125,1105.315178,46.05479909,1269.005785,126.9005785,32.73781158,181.876731,9.997070668,90.88246062,362.338125,402.5979167,0.894508563,74.54238021,7.58317875,47.39486719,1.424909375,109.6084135,667.3996942,158.9046891,3378.965428,71.89288146,943.8830625,134.8404375,110.54125,12.28236111,0.819324438,63.02495673,335.804125,83.95103125,0,0,0,0,2.9354575,19.56971667,37.663375,31.38614583,227.7143707,335.804125,0
641,907.56,45.378,7.8249,12.03830769,4.62732,23.1366,14.1015,28.203,0,0,189.837,63.279,5.688,22.752,0.00126,1.33239,0.97473,0.2844,184.149,1386.875238,57.78646826,35.24055102,3.524055102,0.843424855,4.68569364,1.93592607,17.59932791,0,0,0.32706,27.255,6.1383,38.364375,1.03332,79.48615385,86.5342019,20.6033814,180.4030268,3.838362272,232.26,33.18,0,0,0.04977,3.828461538,9.48,2.37,0,0,0,0,0.26565,1.771,0.027,0.0225,382.7388981,9.48,0
642,752.485,37.62425,14.87949,22.89152308,8.408525,42.042625,17.892505,35.78501,32.768,10.92266667,139.72465,46.57488333,5.5041,22.0164,0.00168,4.3609585,1.0977555,9.08517,134.22055,1071.46491,44.64437125,309.6242269,30.96242269,8.785902494,48.81056941,3.580221362,32.54746693,275.1095,305.6772222,0.313363,26.11358333,4.803604,30.022525,0.7623635,58.64334615,166.0401136,39.53336039,1309.783909,27.86774274,327.007,46.71528571,331.931,36.88122222,0.451233,34.71023077,183.2685,45.817125,0.00128,0.053333333,0,0,1.34655,8.977,1189.6174,991.3478333,284.3771527,183.2685,0
643,1451.272028,72.56360139,30.63498569,47.13074722,8.051415472,40.25707736,26.47019986,52.94039972,21.86666667,7.288888889,276.4671169,92.15570565,31.24896111,124.9958444,0.00084,11.19402769,8.569691924,63.97389208,245.2181558,1794.803849,74.78349371,332.1305265,33.21305265,13.05157221,72.50873452,12.85350038,116.8500035,121.6327917,135.1475463,0.732940833,61.07840278,3.426671354,21.41669596,1.22731534,94.40887233,157.5165517,37.50394089,1662.442442,35.37111578,452.0646528,64.58066468,750.499375,83.38881944,0.385090097,29.62231517,629.7929514,157.4482378,0.000854167,0.035590278,0,0,9.303799306,62.0253287,37.98064861,31.65054051,420.9423605,629.7929514,0
648,2323.794722,116.1897361,122.5848572,188.592088,26.8997925,134.4989625,57.7187301,115.4374602,16.8,5.6,292.1206424,97.37354746,47.07109829,188.2843932,0.20608,45.2348475,31.7794755,153.661575,245.0495441,1523.909634,63.49623475,729.250792,72.9250792,15.44242853,85.79126962,11.21892829,101.9902572,255.4844488,283.8716097,0.430543404,35.87861701,7.771399042,48.57124401,0.567882884,43.68329881,688.0265239,163.815839,2824.109308,60.08743208,1259.694963,179.9564233,153.1523425,17.01692694,1.533386404,117.9528003,349.6425275,87.41063188,0,0,0,0,31.02035,206.8023333,4.74025,3.950208333,381.7669602,349.6425275,0
651,362.6255,18.131275,16.59138,25.5252,8.540524,42.70262,10.32757,20.65514,32.768,10.92266667,54.66579,18.22193,16.2104,64.8416,0.001602,5.103256,1.597279,22.17487,38.45539,2045.11603,85.21316793,267.968275,26.7968275,9.288408009,51.60226672,2.141023523,19.46385021,172.4514,191.6126667,0.354949,29.57908333,3.773056,23.5816,0.838771,64.52084615,132.0026794,31.42920937,1562.316376,33.24077396,251.986,35.998,1403.19,155.91,0.322929,24.84069231,142.711,35.67775,0.00128,0.053333333,0,0,4.46019,29.7346,52.5228,43.769,793.0792977,142.711,0
653,474.2417218,23.71208609,22.90559722,35.23938033,10.55884,52.7942,32.9798601,65.95972021,38.25,12.75,40.96309239,13.65436413,13.84624829,55.38499317,0.00084,4.675435,2.49427,16.7939,27.11684409,1733.186698,72.2161124,324.0295984,32.40295984,7.483675705,41.57597614,4.278648233,38.89680212,596.4726488,662.7473875,0.365394404,30.44953368,3.707944042,23.17465026,0.966880884,74.37545265,134.8620041,32.11000099,1858.168709,39.53550444,577.4389632,82.49128046,281.0498425,31.22776028,0.664053404,51.08103109,290.7375275,72.68438188,0.9675,40.3125,0.225,1.5,3.58138,23.87586667,43.2214,36.01783333,639.4759708,290.7375275,0.5634
654,4050.352417,202.5176208,305.7526144,470.3886376,128.9116521,644.5582606,237.1750768,474.3501536,1155.494,385.1646667,99.846588,33.282196,19.0387751,76.1551004,3.9212,108.2027259,41.49765667,38.03930688,80.8078129,4872.268258,203.0111774,814.4209593,81.44209593,21.74381815,120.7989897,19.15861239,174.1692035,594.403,660.4477778,1.305846036,108.820503,72.26680238,451.6675149,5.146690097,395.8992382,520.6092436,123.9545818,4327.591603,92.07641708,2499.080386,357.0114837,2074.570155,230.507795,2.41394806,185.6883123,211.628339,52.90708475,4.45214,185.5058333,6.033,40.22,8.67313368,57.8208912,82.303088,68.58590667,1439.145735,211.628339,0
655,655.6919374,32.78459687,20.60931938,31.70664519,3.922568675,19.61284338,31.33577937,62.67155875,19.125,6.375,96.60554375,32.20184792,24.8523625,99.40945,0.00084,8.326823445,5.324210915,24.58851687,71.75318125,1903.96753,79.33198041,356.3842092,35.63842092,9.809591158,54.49772865,4.492821601,40.84383273,137.591775,152.87975,0.808572063,67.38100521,7.80858375,48.80364844,1.444966875,111.1512981,205.1212535,48.83839369,2347.144903,49.93925326,635.4810625,90.78300893,940.32025,104.4800278,0.613061438,47.15857212,193.297125,48.32428125,0.48375,20.15625,0.1125,0.75,7.452106835,49.68071223,58.51679119,48.76399266,661.4182826,193.297125,0
656,1060.439189,53.02195943,48.66342442,74.86680679,15.07907928,75.3953964,56.82776938,113.6555388,71.018,23.67266667,103.5405438,34.51351458,20.8259375,83.30375,0.00252,15.5691759,10.79900361,28.87885438,82.71460625,2881.190529,120.0496054,412.3210275,41.23210275,12.4967211,69.42622835,5.476404704,49.78549731,242.39235,269.3248333,0.820506063,68.37550521,4.12968775,25.81054844,1.232961125,94.84316346,318.5495199,75.84512378,2188.415887,46.56204014,866.8203125,123.8314732,758.0735,84.23038889,0.745199688,57.32305288,673.204625,168.3011563,0.96878,40.36583333,0.225,1.5,11.25258717,75.01724781,271.7908867,226.4924056,1019.64234,673.204625,0.5634
657,3266.171646,163.3085823,253.9791422,390.7371419,124.7888783,623.9443913,52.40183183,104.8036637,505.05,168.35,234.730099,78.24336632,45.30913777,181.2365511,0.107783977,90.78021166,21.86134286,80.59499583,189.4209612,4744.643146,197.6934644,649.3140708,64.93140708,18.34886926,101.9381625,9.782204438,88.92913126,763.3299848,848.1444275,1.437797574,119.8164645,13.24522344,82.7826465,3.594127583,276.4713526,556.7862113,132.5681455,5557.761359,118.2502417,1338.831446,191.2616352,3990.328917,443.3698796,1.089877548,83.83673446,371.74075,92.9351875,0.8159,33.99583333,0.1,0.666666667,17.82731067,118.8487378,176.8805691,147.4004742,1478.660306,371.74075,0
660,1455.034206,72.7517103,52.99911,81.53709231,8.54373,42.71865,139.262795,278.52559,397.12,132.3733333,115.22275,38.40758333,19.94885,79.7954,0.03808,30.398755,7.1404375,61.7930924,95.2739,3638.687393,151.6119747,362.3531335,36.23531335,22.95777509,127.5431949,7.463759528,67.85235934,119.62415,132.9157222,0.860921,71.74341667,64.2631725,401.6448281,5.994565,461.1203846,367.1276915,87.41135511,5575.259108,118.6225342,1566.557,223.7938571,1617.33,179.7033333,1.690230722,130.0177478,184.334,46.0835,1.1424,47.6,0,0,24.567285,163.7819,164.614,137.1783333,1240.493629,184.334,0
661,231,11.55,0.27,0.415384615,0.075,0.375,6.15,12.3,0,0,52.5,17.5,6.3,25.2,0,0.006,0.126,2.46,46.2,20.36588237,0.848578432,37.77441177,3.777441177,2.43,13.5,0.905914706,8.235588236,59.1,65.66666667,0.243,20.25,3.18,19.875,0.894,68.76923077,69.59147059,16.56939776,1275,27.12765957,171,24.42857143,0,0,0.096,7.384615385,45,11.25,0,0,0,0,0.03,0.2,6,5,296.6879121,45,0
662,247.3035,12.365175,6.8907125,10.60109615,0.8159525,4.0797625,9.0715875,18.143175,0,0,45.829725,15.276575,16.8979,67.5916,0.00084,2.9537075,2.060430625,13.9724275,28.931825,1570.018754,65.41744806,178.4388729,17.84388729,5.090131533,28.27850852,3.618442699,32.89493363,501.19175,556.8797222,0.3406295,28.38579167,3.302156875,20.63848047,0.739255625,56.86581731,131.5812395,31.32886655,1878.380916,39.9655514,250.15825,35.73689286,436.78215,48.53135,0.29467525,22.66732692,282.718125,70.67953125,0,0,0,0,3.3533875,22.35591667,23.792375,19.82697917,607.5760404,282.718125,0
663,250.6661641,12.53330821,12.52604083,19.27083205,5.328182267,26.64091133,6.5078875,13.015775,0,0,37.81970833,12.60656944,13.81551667,55.26206667,0.00042,4.08719394,2.198047972,12.72710917,24.00419167,594.5113727,24.7713072,178.4001903,17.84001903,4.899445065,27.21913925,1.654141244,15.03764768,124.3050667,138.1167407,0.253214167,21.10118056,3.307481875,20.67176172,0.417233125,32.09485577,105.1107249,25.02636308,1000.310133,21.28319432,197.1004167,28.15720238,1314.79125,146.0879167,0.213414583,16.41650641,60.114125,15.02853125,0,0,0,0,3.688209403,24.58806269,26.00610598,21.67175498,195.5623742,60.114125,0
664,506.514,25.3257,31.96229,49.17275385,3.7143,18.5715,12.3227,24.6454,0,0,55.2482,18.41606667,15.0107,60.0428,0.00084,18.430376,6.881542,23.70896,40.2375,1584.81462,66.0339425,216.6587969,21.66587969,7.701663457,42.78701921,2.275071654,20.68246958,257.8462,286.4957778,0.40192,33.49333333,4.61819,28.8636875,1.313399,101.0306923,150.7046165,35.88205156,1700.226932,36.17504111,293.406,41.91514286,699.1899,77.68776667,0.387187,29.78361538,158.153,39.53825,0,0,0,0,2.60404,17.36026667,78.4434,65.3695,577.1456833,158.153,0
665,179.54,8.977,0.4043,0.622,0.12357,0.61785,2.18925,4.3785,0,0,47.6388,15.8796,1.6805,6.722,0,0.01688,0.102725,40.2773,45.9583,1074.884735,44.78686394,55.82934812,5.582934812,1.052643794,5.848021077,0.721262602,6.55693275,20.4415,22.71277778,0.08859,7.3825,0.373555,2.33471875,0.14451,11.11615385,42.71461132,10.17014555,495.9442435,10.55200518,76.36,10.90857143,94.815,10.535,0.119865,9.220384615,28.01,7.0025,0,0,0,0,0.13605,0.907,49.364,41.13666667,410.5228492,28.01,0
666,1332.935578,66.6467789,60.7447375,93.45344231,14.70635162,73.53175812,53.52032917,107.0406583,119.6,39.86666667,172.3545792,57.45152639,75.1123125,300.44925,0.0611,22.94947852,18.05288567,96.62793125,97.24226667,6039.152457,251.6313524,300.890085,30.0890085,10.42658008,57.92544486,7.36604775,66.96407046,310.406,344.8955556,1.27342,106.1183333,23.63343208,147.7089505,3.299220833,253.7862179,429.1381025,102.1757387,6229.817945,132.549318,929.6425,132.8060714,127.181,14.13122222,1.297961667,99.84320513,608.8020833,152.2005208,0.689,28.70833333,0.13,0.866666667,22.65759995,151.0506663,108.8364218,90.69701817,2292.766333,608.8020833,0
667,1117.5605,55.878025,55.48662722,85.36404188,29.40427278,147.0213639,111.2048556,222.4097111,300,100,45.17363333,15.05787778,13.03051111,52.12204444,0.007616,9.286146111,10.37547167,10.97528889,32.14312222,1651.026203,68.79275847,955.8859511,95.58859511,22.74038669,126.3354816,10.61984859,96.54407811,22.87727778,25.41919753,0.497900333,41.49169444,72.62098444,453.8811528,1.953706667,150.2851282,291.2698637,69.34996755,2868.885799,61.04012337,1091.008333,155.8583333,1498.499667,166.499963,1.525405444,117.3388803,95.12505556,23.78126389,3.1,129.1666667,0,0,9.155408889,61.03605926,19.33147778,16.10956481,486.3537727,95.12505556,1.1268
668,1148.049278,57.40246389,45.00730111,69.24200171,13.92245256,69.61226278,44.30538444,88.61076889,66.75,22.25,160.3163544,53.43878481,49.17181111,196.6872444,0,19.89721461,6.374387111,67.27822333,111.1445433,3485.984955,145.2493731,614.7568555,61.47568555,10.69691239,59.42729104,7.160225,65.09295454,137.0111167,152.2345741,1.125512667,93.79272222,11.15111667,69.69447917,2.164540611,166.5031239,283.0302833,67.3881627,3959.645211,84.24777045,835.2417778,119.320254,283.94485,31.54942778,1.432855889,110.2196838,854.2818889,213.5704722,1.2675,52.8125,0.3,2,8.881908889,59.21272593,205.4583278,171.2152731,1232.164746,854.2818889,0
669,746.0855,37.304275,10.86706021,16.71855417,1.783004375,8.915021875,13.00723271,26.01446542,0,0,168.5736437,56.19121458,20.38932917,81.55731667,0.00084,4.501069375,3.270243125,144.8637085,148.1843146,2965.174807,123.5489503,170.5578589,17.05578589,5.038099772,27.98944318,1.770309945,16.09372677,439.7962083,488.6624537,0.405503563,33.79196354,8.135273333,50.84545833,1.576196458,121.2458814,152.7676409,36.37324783,2090.797875,44.48506116,234.5555625,33.5079375,822.768625,91.41873611,0.483514604,37.19343109,506.5092917,126.6273229,0,0,0,0,12.74201833,84.94678889,54.9072,45.756,1077.586467,506.5092917,0.5634
670,1452.290903,72.61454514,73.83839528,113.5975312,17.01064172,85.05320861,24.33889236,48.67778472,32.69020833,10.89673611,184.2179419,61.40598065,26.20321111,104.8128444,0.174752,20.02264811,33.45329203,19.62382083,158.0147308,2778.409218,115.7670507,242.7351255,24.27351255,9.258941309,51.43856283,4.455966125,40.50878295,730.0191667,811.1324074,0.932344125,77.69534375,11.87462292,74.21639323,2.712666986,208.6666912,283.9808154,67.61447986,3485.115301,74.15138938,706.8787778,100.9826825,633.32585,70.36953889,0.526902806,40.53098504,358.6887639,89.67219097,0.008039583,0.334982639,0,0,3.906505556,26.04337037,50.38631944,41.98859954,888.6654203,319.0647639,24.384
671,422.7831894,21.13915947,17.03929833,26.21430513,10.10753167,50.53765833,12.64695667,25.29391333,21.86666667,7.288888889,66.50192511,22.16730837,18.1295,72.518,0,4.132634333,1.2680255,31.68130789,48.37242511,2199.505101,91.64604587,279.1913867,27.91913867,8.084896747,44.91609304,2.446920948,22.24473589,419.4272577,466.0302863,0.488279417,40.68995139,5.20629625,32.53935156,1.148988417,88.38372436,156.7189487,37.3140354,2274.987124,48.40398136,330.68525,47.24075,1402.31875,155.8131944,0.328024083,25.23262179,161.806,40.4515,0.000854167,0.035590278,0,0,4.048616667,26.99077778,60.91218333,50.76015278,829.3585342,161.806,0
672,392.57925,19.6289625,12.97508,19.96166154,1.667725,8.338625,16.842055,33.68411,0,0,54.54795,18.18265,12.630625,50.5225,0,5.01768,5.00045,16.7826275,41.917325,698.399781,29.09999088,91.67879203,9.167879203,4.758316203,26.43509002,2.633534758,23.94122508,147.572275,163.9691944,0.5220415,43.50345833,3.105165,19.40728125,0.65643875,50.49528846,129.2663976,30.77771371,947.2896807,20.15509959,289.27325,41.32475,322.01475,35.77941667,0.23371525,17.97809615,283.0175,70.754375,0,0,0,0,5.0423825,33.61588333,31.04635,25.87195833,213.0521645,283.0175,0
673,1036.3255,51.816275,27.496425,42.30219231,9.4235755,47.1178775,49.4935325,98.987065,32.768,10.92266667,159.9258625,53.30862083,35.025975,140.1039,0,7.600244,6.62154075,35.063675,124.8998875,82.56075,3.44003125,237.956,23.7956,13.1632375,73.12909722,7.10258,64.56890909,82.7871,91.98566667,1.2424415,103.5367917,6.641384,41.50865,1.5631045,120.2388077,261.59325,62.28410714,2951.8825,62.80601064,710.44225,101.49175,1364.436,151.604,0.574103,44.16176923,1238.78875,309.6971875,0.00128,0.053333333,0,0,4.8113125,32.07541667,59.2179,49.34825,497.04795,1238.78875,0
677,657.353,32.86765,24.17743667,37.19605641,18.297065,91.485325,23.38996667,46.77993333,0,0,102.4597,34.15323333,26.53413333,106.1365333,0.004648,2.237835,1.16385,43.53383333,75.92556667,3066.300412,127.7625172,370.9837159,37.09837159,8.846766927,49.14870515,3.626960483,32.97236803,757.4448667,841.6054074,0.754993,62.91608333,5.819956667,36.37472917,2.234091667,171.8532051,214.3390715,51.03311226,3285.373905,69.90157245,555.248,79.32114286,114.512,12.72355556,0.692090333,53.23771795,503.7183333,125.9295833,0,0,0,0,2.147306667,14.31537778,119.799,99.8325,1155.113421,503.7183333,6.7608
680,1535.317,76.76585,82.2044,126.4683077,28.784405,143.922025,42.9329075,85.865815,42.13,14.04333333,171.0659,57.02196667,8.2853,33.1412,0,34.197883,10.758615,122.523885,162.7806,394.0906324,16.42044302,401.2616618,40.12616618,9.9495575,55.27531944,9.315664706,84.68786096,3.93435,4.3715,0.79894375,66.57864583,2.209308,13.808175,0.6682375,51.40288462,423.5319706,100.8409454,1462.33225,31.11345213,1208.122,172.5888571,103.416,11.49066667,0.61205525,47.08117308,65.83575,16.4589375,1.264,52.66666667,2.6,17.33333333,1.7572,11.71466667,44.15365,36.79470833,197.2926621,65.83575,0
681,1637.826,81.8913,49.768995,76.56768462,10.123775,50.618875,50.9397,101.8794,0,0,297.56265,99.18755,136.72005,546.8802,0.130475,22.6841375,13.3601,167.994775,160.8426,11009.39001,458.7245838,527.177658,52.7177658,15.93010022,88.5005568,8.540837056,77.64397323,370.47525,411.6391667,1.94346,161.955,29.728425,185.8026563,4.7488575,365.2967308,688.0665176,163.8253613,10668.57461,226.9909492,1231.0265,175.8609286,127.968,14.21866667,1.798755,138.3657692,1070.295,267.57375,0,0,0,0,19.676825,131.1788333,194.944,162.4533333,4304.247639,1070.295,1.1268
687,885.1134538,44.25567269,46.87203996,72.11083071,15.60733116,78.03665578,44.8605901,89.72118021,72.15,24.05,87.37929239,29.1264308,24.00994829,96.03979317,0.373602,15.11176701,8.21377421,28.94817,63.36934409,2455.082043,102.2950851,433.2980197,43.32980197,15.17473737,84.30409651,6.693557574,60.8505234,518.6265488,576.2517208,0.526714404,43.89286701,8.087444042,50.54652526,1.468473884,112.9595296,293.4293667,69.86413492,3352.13755,71.32207553,834.0639632,119.1519947,996.9060925,110.7673436,0.978281404,75.25241571,343.9460275,85.98650688,1.0155,42.3125,0.705,4.7,12.37072617,82.4715078,42.03357854,35.02798212,863.4285188,343.9460275,0
689,1431.32161,71.56608048,48.30676064,74.31809329,9.80292696,49.0146348,88.80442816,177.6088563,420.792544,140.2641813,167.0402377,55.68007923,10.6839504,42.7358016,0.025,15.59676211,18.7436184,15.97822042,156.3562873,2577.646541,107.4019392,393.586784,39.3586784,14.72563501,81.80908338,7.611448064,69.1949824,30.97392,34.41546667,2.277233312,189.7694427,15.21599215,95.09995092,0.709232813,54.55637022,245.3161312,58.40860267,1298.75944,27.63317957,984.0435424,140.5776489,123.3986688,13.7109632,1.366207494,105.0928842,554.5209408,138.6302352,0.014463872,0.602661333,0,0,3.569582272,23.79721515,21.02595552,17.5216296,348.4057619,212.5209408,201
